Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Days_Since_Customer,Fam_Size,Num_Accepted,MntTotal
2,34633.0,31,8,1,5,0,0,1,1,1,0,2,6,0,0,65,3359.0866019844907,5,0,23
3,78093.0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,74,3402.0866019844907,2,0,1473
2,82460.0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,71,3411.0866019844907,1,0,1229
3,45903.0,80,33,8,10,2,10,3,2,2,1,3,4,0,0,55,3269.0866019844907,3,0,99
2,81361.0,18,163,23,424,27,65,76,1,3,10,13,1,0,1,34,3326.0866019844907,1,0,941
4,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,0,1,48,3243.0866019844907,3,1,64
3,40442.0,52,45,12,52,25,22,13,4,3,1,4,7,0,1,69,3881.0866019844907,4,0,214
2,61482.0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,56,3204.0866019844907,2,0,347
2,34968.0,11,158,6,45,8,2,2,7,3,2,5,7,0,0,41,3647.0866019844907,3,0,379
2,75794.0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,34,3389.0866019844907,2,1,2436
4,31497.0,22,108,1,28,13,1,4,2,3,1,4,8,0,0,59,3772.0866019844907,3,0,263
2,74268.0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,66,3702.0866019844907,2,0,1091
0,13724.0,43,2,7,5,2,15,27,1,2,0,2,9,0,0,33,3869.0866019844907,3,1,60
3,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,0,0,56,3509.0866019844907,3,0,513
4,52569.0,54,85,0,3,0,0,7,1,2,0,4,3,0,0,54,3287.0866019844907,2,0,180
4,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,0,1,48,3821.0866019844907,2,0,746
3,17144.0,96,18,2,19,0,2,6,5,3,0,4,7,0,0,61,3336.0866019844907,4,0,65
2,36108.0,68,141,8,129,3,11,47,3,7,1,4,9,0,0,37,3459.0866019844907,2,1,480
2,76445.0,2,739,107,309,140,80,35,1,2,5,13,6,0,0,50,3841.0866019844907,3,0,2149
4,36663.0,40,18,0,6,3,3,5,1,1,1,3,2,0,0,46,3267.0866019844907,3,0,53
3,53843.0,64,378,0,88,19,4,73,4,8,5,3,7,0,0,56,3569.0866019844907,3,0,940
3,90226.0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,65,3843.0866019844907,2,1,3435
3,70638.0,69,1016,12,215,16,12,63,1,4,5,10,3,0,0,66,3595.0866019844907,1,1,2350
2,44512.0,57,23,1,6,0,0,2,2,1,0,3,4,0,0,61,3505.0866019844907,4,0,55
2,27116.0,78,12,1,21,2,2,3,2,2,0,3,7,0,0,60,3321.0866019844907,4,0,53
4,54072.0,71,35,0,4,0,0,0,1,2,0,2,8,0,0,58,3539.0866019844907,4,0,74
2,71855.0,59,548,31,422,0,112,28,4,5,5,11,3,0,0,44,3731.0866019844907,3,0,1689
1,51250.0,28,342,32,230,34,32,40,5,10,5,4,9,0,0,31,3658.0866019844907,2,1,1052
3,60432.0,61,365,3,15,4,3,11,5,7,2,5,6,0,0,48,3314.0866019844907,3,0,766
4,65526.0,22,397,19,69,12,0,9,1,4,4,8,2,0,0,57,3281.0866019844907,3,0,903
2,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,33,3890.0866019844907,1,0,1994
1,12393.0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,43,3774.0866019844907,2,0,62
2,64509.0,19,836,185,575,24,25,77,1,6,3,9,4,0,1,31,3518.0866019844907,1,1,2558
2,33955.0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,46,3526.0866019844907,2,0,370
2,31353.0,24,10,0,10,3,1,7,2,1,1,2,8,0,1,44,3384.0866019844907,4,0,41
2,55434.0,21,238,115,215,169,69,76,3,5,3,13,4,0,0,37,3469.0866019844907,3,0,1120
2,28359.0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,38,3447.0866019844907,3,0,22
2,57100.0,9,158,11,99,15,11,17,2,3,2,7,3,0,0,34,3244.0866019844907,2,0,469
2,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,0,56,3355.0866019844907,3,0,313
3,52973.0,92,856,0,76,12,9,199,7,9,6,9,8,0,0,65,3800.0866019844907,3,0,2008
4,51717.0,55,98,1,17,0,1,5,1,3,0,4,7,0,0,56,3515.0866019844907,3,1,220
2,18793.0,14,4,16,20,0,17,20,3,2,0,4,8,0,0,50,3735.0866019844907,3,0,81
1,66664.0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,39,3844.0866019844907,2,0,1687
2,50664.0,64,313,8,104,6,4,126,9,8,1,6,9,0,0,62,3731.0866019844907,3,0,874
2,54414.0,49,109,18,16,24,26,18,4,3,1,5,4,0,0,58,3724.0866019844907,4,0,320
4,54549.0,8,216,2,6,0,0,9,2,5,1,4,7,0,0,69,3320.0866019844907,3,0,449
4,47111.0,35,595,71,153,120,112,41,6,3,2,10,9,0,0,50,3861.0866019844907,2,0,1687
4,41003.0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,58,3671.0866019844907,1,0,724
2,19444.0,8,16,0,23,3,2,10,3,4,1,2,7,0,1,39,3329.0866019844907,3,0,70
1,36301.0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,45,3449.0866019844907,3,0,89
4,73059.0,36,410,112,420,0,82,71,1,9,3,13,4,0,0,74,3504.0866019844907,3,0,1505
4,42731.0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,52,3453.0866019844907,3,0,403
4,52854.0,43,105,0,10,0,1,0,2,2,1,4,5,0,0,62,3299.0866019844907,4,0,221
2,22775.0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,43,3577.0866019844907,3,0,20
4,46681.0,52,269,15,69,15,19,38,2,4,6,4,5,0,0,73,3466.0866019844907,4,0,694
4,59821.0,11,629,0,70,0,0,35,6,11,2,7,8,0,0,66,3645.0866019844907,3,0,1363
2,50002.0,21,443,5,71,21,16,82,2,8,2,7,7,0,0,67,3579.0866019844907,2,0,1081
2,69755.0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,76,3472.0866019844907,2,0,1111
2,44078.0,17,24,1,10,2,0,4,2,2,0,3,5,0,0,52,3212.0866019844907,4,0,65
3,30560.0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,45,3569.0866019844907,3,0,40
3,35924.0,56,8,0,14,2,3,7,1,1,0,3,5,0,0,52,3300.0866019844907,4,0,42
4,64140.0,71,1459,0,61,0,15,215,5,2,5,6,5,0,1,57,3481.0866019844907,3,3,3209
2,56386.0,51,230,48,214,13,32,75,8,9,1,7,9,0,0,40,3812.0866019844907,4,0,842
0,24594.0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,42,3403.0866019844907,3,0,30
1,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,40,3260.0866019844907,3,0,1163
3,39228.0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,61,3617.0866019844907,1,0,27
3,58494.0,56,298,7,68,4,0,19,2,6,2,6,6,0,0,47,3401.0866019844907,3,0,694
2,58684.0,71,479,35,179,28,7,85,1,5,3,12,2,0,0,40,3215.0866019844907,1,1,1292
2,57136.0,18,267,140,599,34,12,127,1,7,5,7,6,0,1,54,3609.0866019844907,1,0,1446
4,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,71,3255.0866019844907,3,0,205
2,22448.0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,39,3325.0866019844907,3,0,58
2,82014.0,48,980,37,265,35,163,31,1,3,6,12,6,0,1,60,3880.0866019844907,1,0,2491
2,34213.0,2,50,4,28,6,3,26,3,3,1,2,9,0,1,58,3862.0866019844907,3,0,167
2,157146.0,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,44,3628.0866019844907,2,0,1731
4,25358.0,57,19,0,5,0,0,8,2,1,0,3,6,0,0,74,3544.0866019844907,2,0,51
3,35544.0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,43,3315.0866019844907,2,0,97
3,36634.0,0,213,9,76,4,3,30,3,5,2,5,7,0,0,67,3599.0866019844907,3,0,548
4,62670.0,57,539,30,92,80,46,38,1,5,3,13,3,0,0,67,3349.0866019844907,3,0,1364
1,50334.0,24,284,16,160,84,16,134,6,7,4,6,6,0,0,49,3542.0866019844907,3,0,978
2,72066.0,55,1003,34,536,134,51,34,1,4,6,6,2,0,1,40,3208.0866019844907,1,2,2795
4,50729.0,62,239,13,143,45,4,52,9,6,2,7,6,0,0,63,3625.0866019844907,3,0,735
2,34916.0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,53,3612.0866019844907,4,0,282
2,64892.0,77,527,24,230,32,24,65,2,6,4,12,4,0,0,45,3233.0866019844907,2,0,1429
2,43602.0,45,19,5,12,10,3,19,3,3,1,2,6,0,0,55,3372.0866019844907,3,0,87
4,33996.0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,32,3493.0866019844907,1,0,111
1,41473.0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,36,3577.0866019844907,2,0,97
4,63246.0,60,593,30,91,29,22,7,1,6,3,12,4,0,0,54,3515.0866019844907,4,0,1365
4,36732.0,71,21,5,3,10,1,7,3,1,1,4,2,0,0,62,3384.0866019844907,4,0,68
4,69084.0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,51,3424.0866019844907,3,0,2767
4,77766.0,97,1004,59,265,115,59,27,2,11,10,11,6,0,1,54,3694.0866019844907,3,1,2533
4,37929.0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,36,3536.0866019844907,1,2,467
2,86610.0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,70,3499.0866019844907,2,0,2049
3,80141.0,20,1184,102,673,52,40,40,1,7,4,10,6,0,1,35,3736.0866019844907,2,1,3275
1,72635.0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,66,3593.0866019844907,2,1,1371
2,69016.0,61,726,53,363,123,107,161,4,8,9,13,5,0,0,51,3786.0866019844907,3,0,2259
1,20193.0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,30,3780.0866019844907,2,0,90
2,27573.0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,46,3663.0866019844907,3,0,294
0,15862.0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,42,3569.0866019844907,2,0,37
4,49544.0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,45,3704.0866019844907,3,0,712
2,33228.0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,41,3359.0866019844907,3,0,93
2,70440.0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,43,3466.0866019844907,2,1,2262
2,38232.0,84,43,5,28,7,6,33,4,3,1,3,5,0,0,50,3365.0866019844907,4,0,165
4,22554.0,38,27,0,10,0,0,4,4,2,0,4,5,0,0,66,3805.0866019844907,4,0,68
4,23536.0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,38,3227.0866019844907,3,0,16
2,49413.0,88,205,7,41,3,2,46,2,4,2,5,5,0,0,69,3449.0866019844907,3,0,509
2,42231.0,99,24,0,8,0,1,4,1,1,0,3,5,0,0,52,3298.0866019844907,4,0,61
3,78789.0,12,667,50,850,21,83,83,1,4,6,5,2,0,1,41,3892.0866019844907,1,0,2421
2,56534.0,35,691,7,61,10,0,46,4,10,4,7,8,0,1,53,3543.0866019844907,3,2,1506
2,58350.0,5,493,26,206,116,80,80,4,8,3,12,6,0,0,50,3743.0866019844907,2,0,1494
2,81217.0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,32,3547.0866019844907,1,0,1650
2,49090.0,45,494,5,82,7,0,100,3,7,2,9,7,0,0,70,3547.0866019844907,2,0,1182
3,61787.0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,34,3560.0866019844907,1,0,1940
4,18169.0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,36,3697.0866019844907,3,0,30
1,24336.0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,40,3873.0866019844907,2,0,32
2,18222.0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,31,3747.0866019844907,2,0,79
2,62335.0,87,243,131,217,85,6,26,2,3,3,13,2,0,0,69,3604.0866019844907,2,0,951
1,42033.0,95,11,1,4,2,0,7,1,1,0,2,7,0,0,50,3850.0866019844907,4,0,36
4,86580.0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,38,3689.0866019844907,2,1,1278
4,41437.0,5,29,0,2,0,0,1,1,1,0,3,7,0,0,64,3847.0866019844907,3,0,61
3,73705.0,86,612,91,520,258,107,107,2,9,6,8,5,0,0,70,3318.0866019844907,3,0,2307
2,61064.0,80,387,126,342,0,45,180,5,8,4,11,6,0,0,45,3869.0866019844907,3,0,1467
3,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,0,66,3293.0866019844907,4,0,128
2,18358.0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,32,3423.0866019844907,2,0,63
4,55012.0,85,582,0,65,0,0,13,6,8,2,9,5,0,0,48,3302.0866019844907,3,0,1242
0,9722.0,7,6,17,16,6,16,42,4,3,1,3,8,0,1,48,3837.0866019844907,3,0,109
4,38175.0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,37,3481.0866019844907,3,0,223
3,58656.0,25,962,12,194,16,24,12,4,7,8,13,6,0,0,65,3849.0866019844907,3,1,2182
2,52117.0,55,112,10,107,30,0,20,2,5,2,4,7,0,0,56,3884.0866019844907,3,0,391
2,64813.0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,43,3380.0866019844907,3,0,1038
4,54222.0,98,199,12,31,3,12,7,1,3,3,5,3,0,0,48,3322.0866019844907,3,0,463
2,83512.0,31,1060,61,835,80,20,101,1,4,7,10,1,0,1,35,3214.0866019844907,2,4,3217
3,77520.0,30,940,44,396,0,88,58,1,8,7,7,4,0,1,62,3507.0866019844907,3,3,2466
2,41154.0,98,44,2,11,2,3,7,1,1,0,4,5,0,0,43,3648.0866019844907,3,0,113
2,80398.0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,55,3798.0866019844907,2,1,1939
0,18746.0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,29,3233.0866019844907,2,0,66
2,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,37,3795.0866019844907,3,0,572
2,60230.0,78,520,20,367,39,81,40,2,6,3,6,5,0,0,65,3607.0866019844907,2,0,1587
2,22108.0,46,5,3,9,6,2,6,2,2,0,3,7,0,0,44,3254.0866019844907,4,0,36
2,44392.0,71,87,5,71,7,12,29,5,4,1,4,7,0,0,47,3499.0866019844907,4,0,298
4,55424.0,6,462,61,184,10,53,107,4,7,5,9,6,0,1,45,3783.0866019844907,3,1,1339
2,17688.0,82,2,2,1,3,1,2,1,1,0,2,8,1,0,42,3734.0866019844907,3,0,13
4,92491.0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,38,3626.0866019844907,2,3,3013
2,90273.0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,30,3399.0866019844907,1,3,2695
4,82571.0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,59,3290.0866019844907,1,1,2547
4,38513.0,20,172,3,115,16,0,18,5,6,1,5,8,0,1,39,3354.0866019844907,2,0,496
3,16653.0,10,5,7,31,15,4,7,3,2,1,3,6,0,1,42,3274.0866019844907,2,0,74
2,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,1,66,3810.0866019844907,4,0,446
0,23529.0,67,9,7,13,3,2,20,1,1,1,2,6,0,0,56,3740.0866019844907,2,0,63
3,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,0,60,3680.0866019844907,4,0,1469
2,71107.0,61,533,10,217,198,174,195,2,7,6,13,4,0,0,70,3699.0866019844907,3,0,1860
4,46910.0,36,48,0,14,0,0,6,2,2,0,3,6,0,0,57,3300.0866019844907,4,0,116
2,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,62,3750.0866019844907,2,0,66
2,37244.0,90,18,2,10,0,0,25,1,1,1,2,7,0,0,66,3630.0866019844907,3,1,73
2,82427.0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,55,3311.0866019844907,2,1,1938
1,75342.0,38,204,97,97,21,118,26,1,5,2,10,4,0,0,63,3621.0866019844907,2,0,767
2,70044.0,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,67,3698.0866019844907,2,0,2577
2,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,54,3268.0866019844907,3,0,809
2,77437.0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,58,3417.0866019844907,2,1,1685
2,54984.0,51,173,13,131,32,3,6,4,6,1,6,7,0,0,62,3238.0866019844907,3,1,531
4,42403.0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,50,3402.0866019844907,3,0,64
2,55761.0,97,136,1,12,0,3,32,2,4,1,3,6,0,0,57,3268.0866019844907,3,1,320
2,37292.0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,38,3639.0866019844907,3,0,735
4,45576.0,9,56,19,29,2,14,25,1,3,1,3,8,0,1,76,3234.0866019844907,1,0,201
2,70321.0,6,303,23,751,82,26,191,1,6,5,13,4,0,1,74,3731.0866019844907,2,0,1679
4,58086.0,80,708,7,62,0,0,15,2,11,3,7,8,0,0,52,3727.0866019844907,2,0,1500
2,81795.0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,69,3813.0866019844907,2,0,1706
0,28389.0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,74,3788.0866019844907,2,0,29
3,66835.0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,75,3476.0866019844907,2,0,1653
2,69901.0,95,312,21,206,102,92,149,3,7,3,10,5,0,0,52,3598.0866019844907,2,0,1194
4,80360.0,56,1493,86,454,112,43,43,2,4,4,5,2,0,0,72,3685.0866019844907,2,3,3724
4,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,60,3823.0866019844907,3,1,2019
2,44989.0,26,98,0,106,49,10,106,5,5,1,5,6,0,0,47,3857.0866019844907,3,0,467
1,31859.0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,41,3324.0866019844907,2,0,51
4,51569.0,39,380,0,47,6,0,34,4,7,1,7,8,0,1,72,3704.0866019844907,2,1,847
2,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,50,3753.0866019844907,3,0,59
0,16014.0,42,3,9,4,7,8,7,4,1,1,4,3,0,0,42,3671.0866019844907,3,0,41
2,41120.0,80,24,2,23,0,8,24,3,2,1,3,6,0,0,53,3437.0866019844907,4,0,105
3,39763.0,9,80,1,60,4,6,16,2,5,1,2,9,0,1,50,3531.0866019844907,2,0,247
4,38725.0,52,31,0,6,2,1,5,2,1,0,4,4,0,0,66,3252.0866019844907,4,0,76
2,77981.0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,49,3601.0866019844907,3,0,802
1,62905.0,68,166,75,96,119,107,59,3,7,2,8,4,0,0,57,3494.0866019844907,3,0,788
1,13533.0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,42,3678.0866019844907,2,0,60
2,59481.0,47,178,3,85,71,66,58,2,3,3,8,2,0,0,46,3451.0866019844907,3,0,639
2,72117.0,34,707,20,171,65,60,50,1,9,7,9,5,0,0,44,3515.0866019844907,3,0,1780
1,21955.0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,35,3497.0866019844907,3,0,60
2,67131.0,72,465,71,250,93,35,62,3,9,2,12,6,0,0,65,3662.0866019844907,3,0,1441
4,36802.0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,41,3215.0866019844907,2,0,36
2,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,39,3619.0866019844907,2,0,1507
0,28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,60,3216.0866019844907,2,0,44
3,47808.0,30,123,1,26,2,0,72,2,3,2,3,7,0,0,46,3454.0866019844907,3,1,347
4,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,47,3851.0866019844907,2,0,141
4,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,75,3639.0866019844907,2,0,311
2,70596.0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,36,3834.0866019844907,1,0,1315
4,85431.0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,69,3588.0866019844907,2,0,1541
2,42664.0,44,21,0,3,0,0,0,1,1,0,3,6,0,0,54,3305.0866019844907,3,0,45
2,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,1,66,3810.0866019844907,4,0,446
2,29760.0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,36,3871.0866019844907,2,0,229
4,28973.0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,44,3826.0866019844907,2,0,475
4,39435.0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,48,3529.0866019844907,3,0,173
1,65370.0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,37,3534.0866019844907,2,0,532
0,20194.0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,42,3761.0866019844907,2,0,47
4,42473.0,72,93,1,21,0,4,25,3,2,1,4,5,0,0,45,3334.0866019844907,3,0,237
2,64590.0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,53,3825.0866019844907,2,0,2258
2,71232.0,91,653,17,170,34,26,17,2,11,2,10,7,0,0,62,3415.0866019844907,3,0,1570
2,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,1,50,3746.0866019844907,4,0,517
2,46904.0,20,153,4,56,0,9,31,4,5,1,4,8,0,0,54,3805.0866019844907,3,0,406
2,49094.0,6,376,0,38,11,8,69,5,6,3,6,6,0,0,48,3848.0866019844907,3,0,878
2,36075.0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,38,3404.0866019844907,3,0,165
1,60839.0,72,600,21,128,223,150,128,13,2,2,12,8,0,0,42,3872.0866019844907,4,0,1850
2,77298.0,46,425,115,292,23,35,79,1,6,6,11,3,0,0,42,3441.0866019844907,3,0,1394
2,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,71,3530.0866019844907,4,0,94
4,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,0,58,3280.0866019844907,3,0,114
1,82122.0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,59,3520.0866019844907,2,1,2116
2,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,45,3344.0866019844907,2,0,118
2,34074.0,69,135,1,41,10,1,67,5,3,3,3,6,0,0,69,3553.0866019844907,4,1,390
3,28520.0,55,11,0,10,0,2,20,1,1,1,2,6,0,0,61,3582.0866019844907,4,0,54
2,62535.0,13,163,48,90,0,45,52,1,3,2,8,3,0,0,66,3471.0866019844907,2,0,561
3,36273.0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,44,3276.0866019844907,2,0,105
2,63404.0,97,734,26,70,11,44,17,2,6,3,4,4,0,0,57,3225.0866019844907,4,1,1636
1,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,40,3260.0866019844907,3,0,1163
2,78416.0,99,453,38,279,188,38,183,2,7,7,10,3,0,0,45,3204.0866019844907,3,0,1632
2,75702.0,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,47,3825.0866019844907,3,1,2994
3,59385.0,85,135,0,10,0,4,36,2,3,1,4,5,0,0,70,3629.0866019844907,4,0,320
2,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,1,55,3668.0866019844907,3,0,664
2,44689.0,82,18,0,5,0,0,11,2,1,1,2,7,0,0,70,3372.0866019844907,4,1,52
2,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,63,3588.0866019844907,3,0,1527
4,7144.0,92,81,4,33,5,2,291,0,23,1,1,0,0,0,55,3406.0866019844907,3,0,497
2,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,57,3592.0866019844907,3,0,56
2,90369.0,2,292,51,981,224,23,17,1,4,6,6,1,0,1,65,3264.0866019844907,2,0,1880
4,63159.0,74,965,34,586,89,86,37,1,3,5,8,3,0,0,47,3803.0866019844907,1,1,2762
2,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,55,3835.0866019844907,4,0,67
4,46757.0,71,777,30,163,0,51,122,6,4,4,7,9,0,0,58,3792.0866019844907,2,0,1920
3,79734.0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,52,3203.0866019844907,2,1,1486
2,63207.0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,29,3727.0866019844907,2,1,1940
2,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,0,67,3702.0866019844907,2,0,1869
4,21840.0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,38,3545.0866019844907,3,0,44
1,58582.0,15,402,35,106,101,77,42,2,9,2,9,5,0,0,39,3476.0866019844907,3,1,1165
2,72282.0,70,503,27,419,90,139,153,1,5,7,9,7,0,1,70,3547.0866019844907,1,0,1834
2,50387.0,91,369,9,87,12,14,34,3,6,2,8,5,0,0,65,3504.0866019844907,4,0,894
4,32583.0,10,5,0,3,0,0,1,1,1,0,2,7,0,0,60,3216.0866019844907,4,0,14
2,62568.0,99,362,17,398,80,35,61,3,5,3,5,4,0,0,59,3285.0866019844907,3,1,1315
3,44635.0,25,56,0,9,0,0,3,2,2,0,3,7,0,0,50,3463.0866019844907,3,0,124
3,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,50,3470.0866019844907,3,0,210
2,63967.0,57,387,84,141,73,35,162,3,4,4,12,2,0,0,53,3526.0866019844907,3,0,1269
1,52513.0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,43,3865.0866019844907,2,0,1516
2,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,52,3489.0866019844907,3,0,52
4,54111.0,97,267,6,54,8,3,50,2,5,2,6,5,0,0,56,3510.0866019844907,2,0,655
2,78394.0,13,298,27,697,216,24,166,1,4,6,5,2,0,1,35,3701.0866019844907,2,0,1726
3,80739.0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,63,3604.0866019844907,2,0,2307
3,22669.0,30,16,14,36,37,22,48,3,4,1,2,9,0,1,46,3605.0866019844907,3,0,189
2,29236.0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,34,3466.0866019844907,2,0,136
2,44911.0,11,159,0,22,2,1,31,3,4,1,4,7,0,0,62,3673.0866019844907,3,0,374
4,54693.0,72,686,17,142,23,26,35,8,6,4,13,6,0,0,59,3699.0866019844907,3,0,1615
2,48186.0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,47,3303.0866019844907,3,0,316
2,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,1,44,3493.0866019844907,4,0,237
2,41580.0,15,56,5,24,4,0,3,3,2,1,3,5,0,0,43,3768.0866019844907,4,0,148
4,80336.0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,51,3495.0866019844907,2,0,1261
2,47743.0,56,198,2,43,0,12,20,3,4,1,6,6,0,0,64,3666.0866019844907,3,1,473
1,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,66,3897.0866019844907,3,0,900
4,57333.0,55,941,14,397,76,58,176,11,8,5,9,6,0,1,67,3847.0866019844907,2,0,2603
4,32313.0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,39,3705.0866019844907,3,0,245
3,84953.0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,68,3593.0866019844907,1,3,1191
3,27071.0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,53,3269.0866019844907,2,0,43
3,68148.0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,64,3504.0866019844907,2,0,1431
